name,entry_id,spacegroup,ntypes,band_gap,delta_e,stability
ErTlO3,350951,Pm-3m,3,0.0,-1.38429153252725,1.0326571430000016
BaHfO3,350930,Pm-3m,3,3.687,-3.62495973252725,0.0
TbNiO3,350756,Pm-3m,3,0.0,-2.09070665374812,0.22791774600000592
ZnGeO3,351057,Pm-3m,3,0.0,-0.519179756527253,1.3143252254166697
BeHgO3,351243,Pm-3m,3,0.0,0.553620867479493,1.924231357490916
SiSbO3,351258,Pm-3m,3,0.0,-0.814392265527253,1.5562870156790036
HoRhO3,350878,Pm-3m,3,0.0,-1.06463431819392,1.3658094824999978
VInO3,350038,Pm-3m,3,0.0,-1.80558349858417,0.43167878412500493
TiGaO3,350958,Pm-3m,3,0.0,-2.09995205328451,0.5603383719999928
SbRhO3,350948,Pm-3m,3,0.0,-0.552970800527252,0.7504868180000019
RbBaO3,350962,Pm-3m,3,0.0,-0.745334417527253,1.0107020190000013
GdAlO3,351194,Pm-3m,3,3.036,-3.47861022702725,0.09443167670000152
FeSnO3,350556,Pm-3m,3,0.0,-1.27873171258034,0.5124519370000025
LaOsO3,350678,Pm-3m,3,0.0,-0.277473281527252,2.2020484314550313
InPbO3,350722,Pm-3m,3,0.0,-0.763460595527253,0.7764527666249975
ThRhO3,350904,Pm-3m,3,0.0,-1.55502473677575,1.2992581155
DyCdO3,350934,Pm-3m,3,0.0,-1.59754177486059,0.8613902813333278
PrInO3,350312,Pm-3m,3,0.0,-1.54177083502725,1.18647767133334
ErZrO3,350690,Pm-3m,3,0.0,-2.25241282152725,1.3495148695000023
LaZnO3,350890,Pm-3m,3,0.0,-1.30433040152725,1.2824880960000027
YbPmO3,350932,Pm-3m,3,0.0,-2.54865084202725,0.754833914625002
LuRuO3,350855,Pm-3m,3,0.0,-1.16154947052725,1.389977803250003
ErAsO3,351010,Pm-3m,3,0.0,-1.85443385252725,0.8501344516000047
TbRuO3,351014,Pm-3m,3,0.0,-1.80235969646059,0.5602232542999939
ScTeO3,350924,Pm-3m,3,0.0,-1.74891592719392,0.7485720954833295
Zn2O3,351220,Pm-3m,2,0.0,-0.442706455527253,0.8770925608242491
AlTeO3,351151,Pm-3m,3,0.0,-1.72381600419392,0.49356835320833103
LaMoO3,350723,Pm-3m,3,0.0,-2.57806015152725,0.3253724537386411
YTeO3,350875,Pm-3m,3,0.0,-1.44627496119392,1.1037569875122386
BeCrO3,350969,Pm-3m,3,0.0,-1.0596968293791,1.3949179745000058
SiHgO3,351041,Pm-3m,3,0.0,0.310856968479493,2.339117095666664
GdPdO3,350483,Pm-3m,3,0.0,-1.01249567702725,1.2688137019692907
TaTeO3,351023,Pm-3m,3,0.0,-0.0609242981939182,2.338204051171723
MnPdO3,350947,Pm-3m,3,0.0,-0.612867227969627,0.7341726273996745
UTiO3,350156,Pm-3m,3,0.0,-3.16693668478932,0.23718648750000337
PmAgO3,350804,Pm-3m,3,0.0,-1.19372926952725,0.7776664216383071
PuNbO3,350492,Pm-3m,3,0.0,-1.60789191051591,1.5121797348000052
LaDyO3,350663,Pm-3m,3,1.85,-3.25264791086059,0.5286376847499952
CrReO3,350862,Pm-3m,3,0.0,-1.4775514283791,0.5339902663750051
VSiO3,351111,Pm-3m,3,0.0,-1.49169628958417,1.2983507205000042
CaLuO3,350794,Pm-3m,3,0.0,-1.99596748852725,1.3079980160000027
ThNbO3,350743,Pm-3m,3,0.0,-1.78144944277575,1.6226815566666664
YbTmO3,351026,Pm-3m,3,0.0,-2.86598579952725,0.5651028947500021
TlRhO3,351076,Pm-3m,3,0.0,-0.706367870527253,0.3026935759753363
HgPtO3,351099,Pm-3m,3,0.0,-0.175308696520506,0.5392434070000001
MnAsO3,351082,Pm-3m,3,0.0,-0.980862418969627,0.8093778252163638
PdPbO3,350828,Pm-3m,3,0.0,-0.716681165527252,0.26260968083333447
InAuO3,350660,Pm-3m,3,0.0,-0.149661117527253,0.913002952624998
InBO3,350436,Pm-3m,3,0.0,0.500741728472747,2.800765901999997
ErTaO3,350967,Pm-3m,3,0.0,-1.39772363352725,1.944102690000005
NaPdO3,351191,Pm-3m,3,0.0,0.775810518302418,1.7713167605782545
CePdO3,350935,Pm-3m,3,0.0,-1.89895355902725,0.24613331300000274
TeMoO3,351070,Pm-3m,3,0.0,-0.220463956193919,1.5529443903541666
NiGeO3,351048,Pm-3m,3,0.0,-0.525244657814788,1.1727776092500006
BaGeO3,351170,Pm-3m,3,0.0,-0.344826292527253,2.205758894333337
Sn2O3,351294,Pm-3m,2,1.401,-1.52486474826773,0.2639764370000037
SrHgO3,351240,Pm-3m,3,0.0,-1.18218072852051,0.3494419053333284
LaRuO3,350785,Pm-3m,3,0.0,-0.729880923527252,1.7310651539000013
TaPdO3,350965,Pm-3m,3,0.0,-1.91183891352725,0.41855958800000637
DyTiO3,351092,Pm-3m,3,0.0,-3.18049771761784,0.3295274769999996
AgGeO3,351107,Pm-3m,3,0.0,-0.0190664960272535,1.2411990874999987
PaGeO3,350551,Pm-3m,3,0.0,-2.00677533452725,0.582099382
LuPuO3,350244,Pm-3m,3,0.0,-2.50609302751591,1.2911725935000051
LuHgO3,350964,Pm-3m,3,0.0,-1.57316606552051,0.5917776765787863
MoOsO3,350879,Pm-3m,3,0.0,-0.359690163527253,1.4033500111249997
CeIrO3,351034,Pm-3m,3,0.0,-1.82364792702725,0.4236655597812564
UGeO3,350571,Pm-3m,3,0.0,-2.19820083303207,0.6843092597500005
ErRhO3,350938,Pm-3m,3,0.0,-1.80613584352725,0.6321133354999997
NbGeO3,350786,Pm-3m,3,0.0,-1.86608941852725,0.4066901223813326
PmSbO3,350984,Pm-3m,3,0.0,-1.52598241102725,1.102152684125
NdTeO3,351052,Pm-3m,3,0.0,-1.60159950719392,0.886948300916663
GeRuO3,351081,Pm-3m,3,0.0,-0.636798668527253,0.8780107550000006
GeBiO3,351169,Pm-3m,3,0.0,-0.718279023527253,0.960176265567788
PaCrO3,350910,Pm-3m,3,0.0,-2.40462273937911,0.38130603999999435
SmUO3,350645,Pm-3m,3,0.0,-2.56013842753207,1.0090613971237947
NdInO3,350689,Pm-3m,3,0.0,-1.59433326652725,1.15762741666667
YbReO3,350877,Pm-3m,3,0.0,-0.0812452005272526,2.4332438809354984
NdScO3,350943,Pm-3m,3,2.574,-3.45263046352725,0.28331474199999995
NiAuO3,350937,Pm-3m,3,0.0,0.0384085031852109,0.6975946619882218
KNdO3,350921,Pm-3m,3,0.0,-1.98673849352725,0.40994146475000104
ErInO3,351003,Pm-3m,3,0.0,-1.86624809352725,1.004098644625
TmScO3,350957,Pm-3m,3,0.69,-2.60974329652725,1.2610262683169013
LuAsO3,351058,Pm-3m,3,0.0,-1.48692967152725,1.2306124580000046
ReAgO3,351098,Pm-3m,3,0.0,-1.21998913802725,0.3037875835000028
AsRuO3,351140,Pm-3m,3,0.0,-0.461740614527253,0.8320069682500001
CuTeO3,350998,Pm-3m,3,0.0,-0.393276408531318,0.7191391455000007
TlSnO3,351326,Pm-3m,3,0.0,-0.532379651897493,0.994709435249999
AlSbO3,351306,Pm-3m,3,0.0,-1.11011362452725,1.3122360199999998
TmPdO3,350936,Pm-3m,3,0.0,-1.26979108952725,1.065456603625001
LaHgO3,350916,Pm-3m,3,0.0,-1.32005425652051,0.7909912916666628
DyScO3,350858,Pm-3m,3,0.464,-2.45081767586059,1.3826000351301362
HoAsO3,350991,Pm-3m,3,0.0,-1.34011177319392,1.3563802412499946
YbDyO3,351139,Pm-3m,3,0.0,-2.75929366486059,0.6308891538749974
CsIrO3,350872,Pm-3m,3,0.0,-0.883549819527253,0.42903086099999943
CdBiO3,351077,Pm-3m,3,0.0,-0.869449622527253,0.4044083177668065
PuZrO3,350547,Pm-3m,3,0.0,-2.05124820651591,1.4286711203333402
HoGaO3,350695,Pm-3m,3,3.186,-2.67254195919392,0.35556272164999614
MnWO3,351114,Pm-3m,3,0.0,-1.77423113196963,0.4350960058725091
GdPtO3,350987,Pm-3m,3,0.0,-1.60778674102725,0.7307164720000008
CrTeO3,351105,Pm-3m,3,0.0,-1.26442893004577,0.5633552907083359
GeBiO3,351260,Pm-3m,3,0.0,-1.27972628352725,0.398729005567791
AlGaO3,351348,Pm-3m,3,0.0,-1.24618295052725,1.4374146880000014
PuScO3,350588,Pm-3m,3,0.0,-2.43447565151591,1.3098202655
SrTaO3,350709,Pm-3m,3,0.0,-0.107860615527253,3.0572940503999977
BAsO3,351430,Pm-3m,3,0.0,-0.0246374405272533,2.016101733306651
RbBiO3,351056,Pm-3m,3,0.0,-1.30156931652725,0.12109164200000011
AlCrO3,351212,Pm-3m,3,0.0,-1.5341305413791,1.3413353495000049
CaTlO3,351292,Pm-3m,3,0.0,-1.31190481652725,0.4861904405000028
HgBiO3,350994,Pm-3m,3,0.0,-0.635636159520507,0.31957813316666817
IrWO3,351025,Pm-3m,3,0.0,0.334840346472748,2.291457350000004
AlGaO3,351357,Pm-3m,3,0.0,-1.81004000252725,0.8735576360000012
DyInO3,350701,Pm-3m,3,0.0,-1.80745352886059,1.0395877804999951
PmNdO3,350905,Pm-3m,3,1.128,-2.77957726302725,0.8689550553749998
ZrRhO3,350927,Pm-3m,3,0.0,-1.20187536152725,1.2900488035000037
PaAlO3,351119,Pm-3m,3,0.0,-2.67100062352725,0.40073215850000077
NdPdO3,351122,Pm-3m,3,0.0,-1.85692506652725,0.3429388515000047
TmTaO3,351085,Pm-3m,3,0.0,-2.60060676552725,0.7569290059000022
MnMoO3,350971,Pm-3m,3,0.0,-1.74180456996963,0.4225093851515418
InGaO3,351218,Pm-3m,3,0.0,-0.657933404527252,1.3151560031249994
ScSiO3,351290,Pm-3m,3,0.0,-2.60121321752725,0.7081210813749999
KPuO3,350371,Pm-3m,3,0.0,-2.57530517951591,0.07666956050000007
MnBiO3,350346,Pm-3m,3,0.0,-0.970953636969627,0.7799204316999986
MnCuO3,351009,Pm-3m,3,0.0,-0.834514698307027,0.5610214038359017
ThCdO3,351101,Pm-3m,3,0.0,-2.28972957477575,0.7483147653333342
LiAuO3,351187,Pm-3m,3,0.0,0.241045302472747,1.120531726824249
CdFeO3,351203,Pm-3m,3,0.0,-1.1456446432101,0.21550970107879186
AgIrO3,351195,Pm-3m,3,0.0,0.946581474972747,1.7122173910000016
GaPdO3,351365,Pm-3m,3,0.0,-0.575220508527253,0.7980284719999999
EuAgO3,350664,Pm-3m,3,0.0,-0.648557715027253,0.9861600632060619
GdAgO3,351060,Pm-3m,3,0.0,-1.28119395252725,0.7860647680000024
AsIrO3,351297,Pm-3m,3,0.0,0.106685321472747,1.3095025855
YbTiO3,350687,Pm-3m,3,0.0,-1.28889557228451,2.239475509
TlRuO3,351245,Pm-3m,3,0.0,-0.947497028527253,0.18950960949999707
CrAsO3,351079,Pm-3m,3,0.0,-1.1573507183791,0.808619651000005
BaCdO3,351322,Pm-3m,3,0.0,-0.483463161527253,1.2876082073333335
CsCdO3,351249,Pm-3m,3,0.0,-0.456717521527252,0.681509037333332
GeAuO3,351411,Pm-3m,3,0.0,-0.632161508527253,0.6018706129999993
LiSnO3,351208,Pm-3m,3,0.0,-1.43031082889749,0.43406566066667085
PmPaO3,350714,Pm-3m,3,0.0,-2.06193669202725,1.2684465640500022
BaAcO3,350983,Pm-3m,3,0.0,-1.85327871702725,1.111496160031252
LaInO3,350800,Pm-3m,3,0.0,-1.64372793952725,1.1462935610000002
HfRhO3,351148,Pm-3m,3,0.0,-1.05502537452725,1.565285415500002
TcTeO3,351109,Pm-3m,3,0.0,-0.241903411193918,1.16829303141667
CaAuO3,351252,Pm-3m,3,0.0,-1.13804724552725,0.4631155230000039
LiGaO3,351480,Pm-3m,3,0.0,-1.16879376852725,0.625600406450004
Yb2O3,351354,Pm-3m,2,0.0,-2.12290142152725,0.807431163000004
UNbO3,350707,Pm-3m,3,0.0,-1.79139328403207,1.3621688461666657
PuThO3,351916,Pm-3m,3,0.0,-2.26154980576441,1.5042139980000027
GdPuO3,350098,Pm-3m,3,0.0,-2.67303645001591,1.0397258160000047
LaHoO3,350830,Pm-3m,3,0.0,-2.39646771419392,1.3968692954999953
BeMoO3,351272,Pm-3m,3,0.0,-1.17117451952725,1.3083291070000034
TmAsO3,351184,Pm-3m,3,0.0,-1.82521558452725,0.8902881163000049
BiPdO3,351040,Pm-3m,3,0.0,-0.705654242527253,0.3894178901999994
ZrNiO3,350882,Pm-3m,3,0.0,-1.73517543881479,0.941219238000002
YbBeO3,351503,Pm-3m,3,0.0,-0.428750313527253,2.284696051000001
CeReO3,350993,Pm-3m,3,0.0,-2.07621369802725,0.5591635501992429
ReGeO3,351204,Pm-3m,3,0.0,-0.264796903527252,1.3819450047499997
LuCdO3,351173,Pm-3m,3,0.0,-1.45477006652725,1.0219433112454588
LiCdO3,351334,Pm-3m,3,0.0,-0.382614629527253,0.8285767163333351
CeLuO3,350876,Pm-3m,3,0.0,-2.14766086402725,1.5933460741249998
HoThO3,350814,Pm-3m,3,0.0,-2.75303108744242,1.09064796231287
SrCuO3,351051,Pm-3m,3,0.0,-0.0696991538646529,1.6510514339999989
TlCrO3,351097,Pm-3m,3,0.0,-0.322744376379104,1.3888152210000024
SrNdO3,350926,Pm-3m,3,0.0,-1.90841755852725,1.1522032627500012
TcSnO3,351145,Pm-3m,3,0.0,-1.35145899389749,0.3331391342500034
NbTcO3,350972,Pm-3m,3,0.0,-1.39606717252725,0.8477718942678603
PrAgO3,351143,Pm-3m,3,0.0,-1.61113444452725,0.3707095890000007
HoTaO3,351000,Pm-3m,3,0.0,-2.65444841019392,0.6845983887999987
CaHfO3,351137,Pm-3m,3,3.911,-3.51039949052725,0.15859119700000024
LuSbO3,351038,Pm-3m,3,0.0,-1.59658226152725,1.1740515525000002
GdYO3,351129,Pm-3m,3,1.371,-2.79834304402725,1.0020679645000001
TaRhO3,351045,Pm-3m,3,0.0,-1.69911136752725,0.6574738777500062
NaGdO3,351198,Pm-3m,3,0.0,-1.48888658519758,1.005970599000002
YbTeO3,351501,Pm-3m,3,0.0,-1.87274965419392,0.4349460809999999
NaAgO3,351505,Pm-3m,3,0.0,-0.237142183197582,0.5489345310000002
CsNdO3,350859,Pm-3m,3,0.0,-1.99398077452725,0.3938351857500013
HoZrO3,351017,Pm-3m,3,0.0,-2.20308702219392,1.387586654124997
NdHgO3,351037,Pm-3m,3,0.0,-1.36077598352051,0.6968546926666612
NdOsO3,351006,Pm-3m,3,0.0,-0.262219322527253,2.1399272465439525
VAsO3,350899,Pm-3m,3,0.0,-1.24144945558417,0.7968255365000052
LaIrO3,351091,Pm-3m,3,0.0,-0.390154653527252,1.9601502018323707
HoZnO3,350970,Pm-3m,3,0.0,-1.48277741419392,1.1487734329999988
CaErO3,351133,Pm-3m,3,0.0,-2.76410179352725,0.5073684830000027
LaAuO3,351157,Pm-3m,3,0.0,-0.980339129527253,1.166856577499997
LuTlO3,350988,Pm-3m,3,0.0,-1.29254714352725,1.1568967600000017
HoPtO3,351205,Pm-3m,3,0.0,-1.52934814819392,0.8466811991562451
MnRhO3,351196,Pm-3m,3,0.0,-0.874699095969626,0.6144732722500009
TbBeO3,351408,Pm-3m,3,0.0,-0.928485842460587,2.080017270000003
TiAgO3,351089,Pm-3m,3,0.0,-0.352023189784506,1.7194908989999969
TiMnO3,351094,Pm-3m,3,0.0,-1.61507169072688,1.222407589
GaRuO3,351080,Pm-3m,3,0.0,-0.922869748527253,0.6989049667500016
PdWO3,351270,Pm-3m,3,0.0,0.377601054472747,2.334218058000003
GdMnO3,351007,Pm-3m,3,0.0,-1.78327806346963,1.16860441033333
TbNbO3,351224,Pm-3m,3,0.0,-2.49658865646059,0.57610517351007
ScRhO3,351106,Pm-3m,3,0.0,-1.46530990852725,0.90658701275
GdTeO3,351241,Pm-3m,3,0.0,-1.42044559369392,1.1312477159487295
TeWO3,351295,Pm-3m,3,0.0,0.251714587806082,2.208331591333338
SnMoO3,351282,Pm-3m,3,0.0,-0.716695626897494,1.191193246999999
RbDyO3,351047,Pm-3m,3,0.0,-2.12660901286059,0.36703434337499496
MnCdO3,351286,Pm-3m,3,0.0,-1.33709496196963,0.27792480322115654
HfPbO3,350493,Pm-3m,3,2.572,-2.80008529452725,0.04106392800000336
NpTiO3,350780,Pm-3m,3,0.0,-3.293777735933,0.080234044
ThTcO3,351087,Pm-3m,3,0.0,-1.64188011177575,1.4104158072500024
PmTiO3,350602,Pm-3m,3,0.0,-1.5711003507845,1.8433171025000101
SrPdO3,351186,Pm-3m,3,0.0,-1.50223749552725,0.18857772290000363
PuWO3,350963,Pm-3m,3,0.0,-2.49011804651591,0.30643965100000603
ZrWO3,351166,Pm-3m,3,0.0,-1.63711146552725,1.2013475745625048
EuTlO3,351130,Pm-3m,3,0.0,-1.54543123252725,0.3604100609560652
IrPdO3,351182,Pm-3m,3,0.0,-0.196680743527252,0.7027868380000029
TiBeO3,351407,Pm-3m,3,0.0,-1.77825587028451,1.3538125959999938
GaAuO3,351532,Pm-3m,3,0.0,-0.475236972527252,0.7164669395000003
CeReO3,351072,Pm-3m,3,0.0,-0.272606080027253,2.36277116819924
ErPdO3,351138,Pm-3m,3,0.0,-1.23293528552725,1.0896489580176525
PrTbO3,351027,Pm-3m,3,0.479,-2.30409637196059,1.2640718277499952
BiPdO3,351207,Pm-3m,3,0.0,-0.283782368527253,0.8112897641999993
TcAuO3,351313,Pm-3m,3,0.0,0.438937443472747,1.709293228833333
BeNbO3,351347,Pm-3m,3,0.0,-1.58088699352725,1.237011000750002
CaSmO3,351013,Pm-3m,3,0.0,-2.54268426902725,0.6418267320000024
PaGaO3,350915,Pm-3m,3,3.027,-2.42607347852725,0.20756543600000255
ErTcO3,351172,Pm-3m,3,0.0,-2.03121768652725,0.6830434508750018
AcTaO3,351044,Pm-3m,3,0.0,-2.94047600102725,0.27668531458290335
CsPaO3,350682,Pm-3m,3,3.815,-2.87090069752725,0.00026026249999988593
SmNiO3,350825,Pm-3m,3,0.0,-2.24978044431479,0.15295505799999942
SnRhO3,351323,Pm-3m,3,0.0,-0.879785100897493,0.6063216124999994
PdPtO3,351392,Pm-3m,3,0.0,0.439534762472747,1.1438166739999993
HoBeO3,351434,Pm-3m,3,0.0,-1.12707400619392,2.031061264
NdAuO3,351160,Pm-3m,3,0.0,-0.876854702527253,1.2029873959999997
TmIrO3,351246,Pm-3m,3,0.0,-0.764028349527253,1.6816738242499998
ZnWO3,350884,Pm-3m,3,0.0,-1.62568360952725,0.36955667396053826
ThHgO3,351200,Pm-3m,3,0.0,-2.093623731769,0.6326509726666711
AgWO3,351312,Pm-3m,3,0.0,0.685396690972747,2.642013694500003
BMoO3,351461,Pm-3m,3,0.0,-0.770725595527253,1.5104981397499984
CePrO3,351090,Pm-3m,3,0.879,-2.69665896852725,0.85156522125
MgH12S2O12,1979,P-1,4,0.0,-0.794301463479576,0.678710470884961
CuSbO3,351400,Pm-3m,3,0.0,-0.730795608864652,0.6295384670000005
NdDyO3,351073,Pm-3m,3,0.497,-2.48743070986059,1.2477996706249948
TmRuO3,351104,Pm-3m,3,0.0,-1.09959612152725,1.4370363710000031
PmAgO3,351273,Pm-3m,3,0.0,-1.55941713752725,0.41197855363830693
NdRuO3,351179,Pm-3m,3,0.0,-2.03912148252725,0.3747503283000033
PmSmO3,351016,Pm-3m,3,1.365,-2.79677097552725,0.8920628562499999
PrGeO3,351174,Pm-3m,3,0.0,-1.33631903802725,1.43322658875
Pm2O3,351088,Pm-3m,2,1.171,-2.74222851052725,0.9344084182499999
TbErO3,351232,Pm-3m,3,1.887,-2.90166110646059,0.8267946136249953
SrTbO3,351159,Pm-3m,3,0.0,-2.70661719446059,0.32392353762499626
EuFeO3,351162,Pm-3m,3,0.0,-2.4104472452101,0.006216175500000087
AcAgO3,351356,Pm-3m,3,0.0,-1.83491792252725,0.12215194299999999
HoAgO3,351358,Pm-3m,3,0.0,-1.40596317369392,0.6916177189999986
MnAlO3,351460,Pm-3m,3,0.0,-1.35915896396963,1.286093186187496
BSbO3,351589,Pm-3m,3,1.554,-1.09995791252725,1.026853864069226
NaBeO3,351630,Pm-3m,3,0.0,-1.09560890169758,0.7328113550000035
LuWO3,350990,Pm-3m,3,0.0,-2.06809531852725,0.960372854500005
HfTlO3,351068,Pm-3m,3,0.0,-0.493530873527252,2.1600258507550594
PmCrO3,351259,Pm-3m,3,1.664,-2.9665367038791,0.176120241
TcMoO3,351185,Pm-3m,3,0.0,-0.625632548527253,1.17801326825
EuMnO3,351031,Pm-3m,3,0.0,-2.59015476596963,0.02517136149999688
PmBeO3,351355,Pm-3m,3,0.0,-0.897018932027252,2.127783463537125
SbIrO3,351406,Pm-3m,3,0.0,-0.0762549965272534,1.2349210965000024
PdPbO3,350761,Pm-3m,3,0.0,-0.0406252015272528,0.9386656448333337
FeBO3,351557,Pm-3m,3,0.0,0.154969946789899,2.3219108379999986
Mg3Si4H2O12,4031,P-1,4,5.478,-2.82509062678159,0.0
GaAgO3,351376,Pm-3m,3,0.0,-0.0046809260272525,1.179460925513306
LaAgO3,351075,Pm-3m,3,0.0,-1.27129127102725,0.7915303915
AcPaO3,350989,Pm-3m,3,0.0,-2.69290176102725,0.6058619484000021
MnFeO3,351100,Pm-3m,3,0.0,-1.13846158765247,0.6991391199375059
TaTcO3,351036,Pm-3m,3,0.0,-0.606403400527253,1.849188378125004
SrNiO3,350950,Pm-3m,3,0.0,-1.66524902681479,0.15392270499999827
KTbO3,351046,Pm-3m,3,0.0,-1.98321709346059,0.3833827756249961
NbPdO3,351183,Pm-3m,3,0.0,-1.66548401552725,0.45452100937500317
SiBO3,351647,Pm-3m,3,0.0,-0.825228636527253,1.9057345691874974
ScVO3,351032,Pm-3m,3,0.0,-2.50575392558417,0.713178435500005
YbHfO3,351331,Pm-3m,3,0.0,-1.62576019252725,2.1897795770000004
ReAsO3,351426,Pm-3m,3,0.0,-0.759414471527252,0.7643622500000008
TlPdO3,351380,Pm-3m,3,0.0,0.374433363472747,1.2271019944006523
BeSbO3,351535,Pm-3m,3,0.0,-1.36409848652725,0.8137083565000058
EuThO3,350901,Pm-3m,3,2.113,-3.40454018077575,0.4962027880000024
YZrO3,350973,Pm-3m,3,0.0,-2.98150509252725,0.576197823500002
SrCeO3,351211,Pm-3m,3,0.0,-1.98957508302725,1.0210216391250009
SmMoO3,351244,Pm-3m,3,0.0,-2.37550678702725,0.5210515074000028
FeTcO3,351320,Pm-3m,3,0.0,-0.574335344210101,1.0641285415000015
BeCdO3,351661,Pm-3m,3,0.0,-1.06975460952725,0.612625516157586
CeSmO3,351134,Pm-3m,3,0.779,-2.44408569652725,1.16661942575
ThPdO3,351269,Pm-3m,3,0.0,-1.92477070677575,0.8771386580000011
YbIrO3,350999,Pm-3m,3,0.0,-0.0463745315272526,2.0875839979999973
TcMoO3,351368,Pm-3m,3,0.0,-0.972373270527253,0.8312725462499999
ZnPtO3,351254,Pm-3m,3,0.0,-0.273420717527253,0.8309994829999997
LiGaO3,351550,Pm-3m,3,0.0,-0.355136390527253,1.439257784450001
YbGaO3,351580,Pm-3m,3,0.0,-2.30879981052725,0.22104156400000274
YInO3,350982,Pm-3m,3,0.0,-1.77633978052725,1.049782182625
NdThO3,350863,Pm-3m,3,0.0,-2.52952179377575,1.219435575765241
BaAuO3,351490,Pm-3m,3,0.0,0.082125854472747,1.616224605000001
CsGaO3,350959,Pm-3m,3,0.0,-1.01664917052725,0.664682032946609
KInO3,351024,Pm-3m,3,0.0,-1.07576895452725,0.44985245577755495
SmMoO3,351217,Pm-3m,3,0.0,-0.972390655027253,1.9241676394
Mg2U2O5,357698,P4/mmm,3,0.0,-2.44416912919725,0.7749422802373784
BaBeO3,351529,Pm-3m,3,0.0,-1.81967420952725,0.6419848960000045
ZnAsO3,351342,Pm-3m,3,0.0,-0.397051782527253,1.1766817483363696
BaSbO3,351546,Pm-3m,3,0.0,-0.352600098527252,1.9645544109999977
SiTeO3,351663,Pm-3m,3,0.0,-1.27027839119392,0.9637560729166641
NpPdO3,351049,Pm-3m,3,0.0,-1.89012790717575,0.596888409000002
SnRhO3,351352,Pm-3m,3,0.0,-0.611542230897493,0.8745644824999993
TiCdO3,351523,Pm-3m,3,0.22,-2.27931547228451,0.20191351099999988
TlTeO3,351563,Pm-3m,3,0.0,-1.02148720319392,0.16271242794444207
ZrGaO3,350929,Pm-3m,3,0.0,-2.17280394652725,0.7216914020000051
KScO3,350949,Pm-3m,3,0.0,-0.244841059527253,2.2479842708628976
CeMoO3,351250,Pm-3m,3,0.0,-0.732735331027253,2.063933218759835
ThTaO3,351164,Pm-3m,3,0.0,-2.62977688677575,0.7947983478000022
PuBO3,351248,Pm-3m,3,0.0,-1.00892038451591,2.3176401870000034
AcGdO3,351167,Pm-3m,3,0.0,-2.22488127252725,1.4613146440000002
TiReO3,351299,Pm-3m,3,0.0,-1.16227919928451,1.2957112142499918
NaCeO3,351333,Pm-3m,3,0.0,-1.62860650319758,0.7395257355000027
RbAlO3,351510,Pm-3m,3,0.0,-1.71442331152725,0.5640964544135934
CaReO3,351127,Pm-3m,3,0.0,0.109663753472748,2.4930351174218672
BaSiO3,351514,Pm-3m,3,0.0,-0.0878710525272531,3.128008041999997
HoAsO3,351541,Pm-3m,3,0.0,-1.88113637319392,0.8153556412499947
ScTiO3,351468,Pm-3m,3,0.0,-2.89424461528451,0.573696324499994
AcDyO3,351193,Pm-3m,3,0.0,-2.16117443236059,1.553724182374995
LaTbO3,350908,Pm-3m,3,1.71,-3.07142516846059,0.564977665499995
PmTeO3,351287,Pm-3m,3,0.0,-1.27743916669392,1.1924865360802774
MnTcO3,351330,Pm-3m,3,0.0,-1.41201767296963,0.42453260949999705
GaSbO3,351486,Pm-3m,3,1.211,-1.39186296952725,0.4490182860000014
CaNpO3,350860,Pm-3m,3,0.0,-1.58182785317575,1.923807961000002
TmTeO3,351485,Pm-3m,3,0.0,-1.33930172019392,1.2653247390865103
SrAuO3,351417,Pm-3m,3,0.0,-1.26129056152725,0.3195237245000009
PaTlO3,351202,Pm-3m,3,3.399,-2.56301369652725,0.0
BaLuO3,351253,Pm-3m,3,0.0,-3.06716128652725,0.09699224670778284
Ca2Mn3O8,4715,P1,3,1.217,-2.32716228874351,0.0
SiRhO3,351512,Pm-3m,3,0.0,-0.390304190527253,1.7659640844999966
SiGeO3,351549,Pm-3m,3,1.221,-1.12097829152725,1.2903232917500005
NaDyO3,351511,Pm-3m,3,0.0,-2.02351059703092,0.5004333605745792
CsAsO3,351371,Pm-3m,3,0.0,0.860804623472747,2.592149573749997
ErAgO3,351035,Pm-3m,3,0.0,-1.38605839302725,0.7198062120000008
LuGaO3,351255,Pm-3m,3,3.12,-2.58957090152725,0.4423109065000017
HoSnO3,351367,Pm-3m,3,0.0,-1.97201370156416,0.8856533678124976
BOsO3,351389,Pm-3m,3,0.0,-0.0626243195272522,1.7714769565000008
GdErO3,351433,Pm-3m,3,1.779,-3.06201857102725,0.7826172124999999
TbWO3,351516,Pm-3m,3,0.0,-0.659323438460586,2.1489779529153163
CdInO3,351266,Pm-3m,3,0.0,-0.845122545527253,0.5964605795787908
TbPuO3,350148,Pm-3m,3,0.0,-2.73850957544925,0.8580726271249999
ErNpO3,350688,Pm-3m,3,0.0,-2.52115578517575,1.1773955324999998
CeGaO3,351301,Pm-3m,3,0.0,-1.35153835802725,1.5025196665000025
TmRuO3,351410,Pm-3m,3,0.0,-1.83204422552725,0.7045882670000032
BeRuO3,351528,Pm-3m,3,0.0,-0.441560407527253,1.505870311000003
CrRuO3,351493,Pm-3m,3,0.0,-1.0331492073791,0.7804937602500082
YCuO3,350955,Pm-3m,3,0.0,-2.04667014886465,0.27793147350000247
KMnO3,350980,Pm-3m,3,0.0,-1.38991008696963,0.3142136718074491
